environment,battle_style,core_strength,personality,pokemon_name,img_url,type1
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Dewott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/502.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Samurott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/503.png,water
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Patrat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/504.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Watchog,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/505.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Lillipup,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/506.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Herdier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/507.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Stoutland,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/508.png,normal
Mysterious Places,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Purrloin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/509.png,dark
Mysterious Places,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Liepard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/510.png,dark
Forests & Jungles,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Pansage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/511.png,grass
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Simisage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/512.png,grass
Mountains & Caves,Balanced & Versatile,Speed & Evasion,Bold & Competitive,Pansear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/513.png,fire
Mountains & Caves,Quick & Agile,Speed & Evasion,Bold & Competitive,Simisear,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/514.png,fire
Oceans & Lakes,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Panpour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/515.png,water
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Simipour,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/516.png,water
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Munna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/517.png,psychic
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Musharna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/518.png,psychic
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Pidove,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/519.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Tranquill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/520.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Unfezant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/521.png,normal
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Blitzle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/522.png,electric
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Zebstrika,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/523.png,electric
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Roggenrola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/524.png,rock
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Boldore,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/525.png,rock
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Gigalith,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/526.png,rock
Mysterious Places,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Woobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/527.png,psychic
Mysterious Places,Quick & Agile,Speed & Evasion,Mysterious & Cunning,Swoobat,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/528.png,psychic
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Drilbur,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/529.png,ground
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Excadrill,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/530.png,ground
Cities & Plains,Balanced & Versatile,Resilience,Calm & Loyal,Audino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/531.png,normal
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Timburr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/532.png,fighting
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Gurdurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/533.png,fighting
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Conkeldurr,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/534.png,fighting
Oceans & Lakes,Balanced & Versatile,Speed & Evasion,Energetic & Free-Spirited,Tympole,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/535.png,water
Oceans & Lakes,Balanced & Versatile,Resilience,Adaptable & Friendly,Palpitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/536.png,water
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Seismitoad,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/537.png,water
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Throh,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/538.png,fighting
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Sawk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/539.png,fighting
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Sewaddle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/540.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Swadloon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/541.png,bug
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Leavanny,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/542.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Venipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/543.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Whirlipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/544.png,bug
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Scolipede,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/545.png,bug
Forests & Jungles,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Cottonee,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/546.png,grass
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Whimsicott,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/547.png,grass
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Petilil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/548.png,grass
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Lilligant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/549.png,grass
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Basculin-red-striped,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/550.png,water
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Sandile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/551.png,ground
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Krokorok,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/552.png,ground
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Krookodile,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/553.png,ground
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Darumaka,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/554.png,fire
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Darmanitan-standard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/555.png,fire
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Maractus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/556.png,grass
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Dwebble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/557.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Crustle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/558.png,bug
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Scraggy,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/559.png,dark
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Scrafty,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/560.png,dark
Mysterious Places,Quick & Agile,Raw Power,Mysterious & Cunning,Sigilyph,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/561.png,psychic
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Yamask,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/562.png,ghost
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Cofagrigus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/563.png,ghost
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Tirtouga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/564.png,water
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Carracosta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/565.png,water
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Archen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/566.png,rock
Mountains & Caves,Quick & Agile,Raw Power,Adaptable & Friendly,Archeops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/567.png,rock
Forests & Jungles,Physical & Head-on,Speed & Evasion,Bold & Competitive,Trubbish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/568.png,poison
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Garbodor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/569.png,poison
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Zorua,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/570.png,dark
Mysterious Places,Quick & Agile,Raw Power,Adaptable & Friendly,Zoroark,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/571.png,dark
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Minccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/572.png,normal
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Cinccino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/573.png,normal
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Gothita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/574.png,psychic
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Gothorita,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/575.png,psychic
Mysterious Places,Strategic & Long-Range,Resilience,Mysterious & Cunning,Gothitelle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/576.png,psychic
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Solosis,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/577.png,psychic
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Duosion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/578.png,psychic
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Reuniclus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/579.png,psychic
Oceans & Lakes,Balanced & Versatile,Resilience,Adaptable & Friendly,Ducklett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/580.png,water
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Swanna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/581.png,water
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Vanillite,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/582.png,ice
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Vanillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/583.png,ice
Oceans & Lakes,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Vanilluxe,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/584.png,ice
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Deerling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/585.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Sawsbuck,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/586.png,normal
Cities & Plains,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Emolga,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/587.png,electric
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Karrablast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/588.png,bug
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Escavalier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/589.png,bug
Forests & Jungles,Balanced & Versatile,Resilience,Calm & Loyal,Foongus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/590.png,grass
Forests & Jungles,Balanced & Versatile,Resilience,Calm & Loyal,Amoonguss,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/591.png,grass
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Frillish,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/592.png,water
Oceans & Lakes,Strategic & Long-Range,Resilience,Mysterious & Cunning,Jellicent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/593.png,water
Oceans & Lakes,Physical & Head-on,Resilience,Bold & Competitive,Alomomola,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/594.png,water
Forests & Jungles,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Joltik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/595.png,bug
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Galvantula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/596.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Ferroseed,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/597.png,grass
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Ferrothorn,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/598.png,grass
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Klink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/599.png,steel
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Klang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/600.png,steel
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Klinklang,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/601.png,steel
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Tynamo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/602.png,electric
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Eelektrik,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/603.png,electric
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Eelektross,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/604.png,electric
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Elgyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/605.png,psychic
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Beheeyem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/606.png,psychic
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Litwick,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/607.png,ghost
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Lampent,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/608.png,ghost
Mysterious Places,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Chandelure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/609.png,ghost
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Axew,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/610.png,dragon
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Fraxure,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/611.png,dragon
Mysterious Places,Quick & Agile,Raw Power,Bold & Competitive,Haxorus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/612.png,dragon
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Cubchoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/613.png,ice
Oceans & Lakes,Physical & Head-on,Raw Power,Bold & Competitive,Beartic,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/614.png,ice
Oceans & Lakes,Quick & Agile,Resilience,Adaptable & Friendly,Cryogonal,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/615.png,ice
Forests & Jungles,Balanced & Versatile,Resilience,Adaptable & Friendly,Shelmet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/616.png,bug
Forests & Jungles,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Accelgor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/617.png,bug
Mountains & Caves,Strategic & Long-Range,Resilience,Mysterious & Cunning,Stunfisk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/618.png,ground
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Mienfoo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/619.png,fighting
Mountains & Caves,Quick & Agile,Raw Power,Bold & Competitive,Mienshao,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/620.png,fighting
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Druddigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/621.png,dragon
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Golett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/622.png,ground
Mountains & Caves,Physical & Head-on,Raw Power,Bold & Competitive,Golurk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/623.png,ground
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Pawniard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/624.png,dark
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Bisharp,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/625.png,dark
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Bouffalant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/626.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Rufflet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/627.png,normal
Cities & Plains,Physical & Head-on,Raw Power,Bold & Competitive,Braviary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/628.png,normal
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Vullaby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/629.png,dark
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Mandibuzz,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/630.png,dark
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Heatmor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/631.png,fire
Forests & Jungles,Quick & Agile,Resilience,Adaptable & Friendly,Durant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/632.png,bug
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Deino,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/633.png,dark
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Zweilous,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/634.png,dark
Mysterious Places,Quick & Agile,Raw Power,Adaptable & Friendly,Hydreigon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/635.png,dark
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Larvesta,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/636.png,bug
Forests & Jungles,Quick & Agile,Raw Power,Adaptable & Friendly,Volcarona,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/637.png,bug
Cities & Plains,Quick & Agile,Resilience,Adaptable & Friendly,Cobalion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/638.png,steel
Mountains & Caves,Quick & Agile,Raw Power,Adaptable & Friendly,Terrakion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/639.png,rock
Forests & Jungles,Quick & Agile,Resilience,Calm & Loyal,Virizion,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/640.png,grass
Anywhere,Quick & Agile,Raw Power,Energetic & Free-Spirited,Tornadus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/641.png,flying
Cities & Plains,Quick & Agile,Raw Power,Energetic & Free-Spirited,Thundurus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/642.png,electric
Mysterious Places,Strategic & Long-Range,Raw Power,Bold & Competitive,Reshiram,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/643.png,dragon
Mysterious Places,Physical & Head-on,Raw Power,Bold & Competitive,Zekrom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/644.png,dragon
Mountains & Caves,Quick & Agile,Raw Power,Adaptable & Friendly,Landorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/645.png,ground
Mysterious Places,Balanced & Versatile,Raw Power,Bold & Competitive,Kyurem,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/646.png,dragon
Oceans & Lakes,Quick & Agile,Raw Power,Adaptable & Friendly,Keldeo-ordinary,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/647.png,water
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Meloetta-aria,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/648.png,normal
Forests & Jungles,Quick & Agile,Raw Power,Adaptable & Friendly,Genesect,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/649.png,bug
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Chespin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/650.png,grass
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Quilladin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/651.png,grass
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Chesnaught,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/652.png,grass
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Fennekin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/653.png,fire
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Braixen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/654.png,fire
Mountains & Caves,Quick & Agile,Raw Power,Bold & Competitive,Delphox,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/655.png,fire
Oceans & Lakes,Strategic & Long-Range,Speed & Evasion,Mysterious & Cunning,Froakie,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/656.png,water
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Frogadier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/657.png,water
Oceans & Lakes,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Greninja,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/658.png,water
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Bunnelby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/659.png,normal
Cities & Plains,Physical & Head-on,Resilience,Bold & Competitive,Diggersby,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/660.png,normal
Cities & Plains,Physical & Head-on,Speed & Evasion,Bold & Competitive,Fletchling,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/661.png,normal
Mountains & Caves,Physical & Head-on,Speed & Evasion,Bold & Competitive,Fletchinder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/662.png,fire
Mountains & Caves,Quick & Agile,Speed & Evasion,Bold & Competitive,Talonflame,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/663.png,fire
Forests & Jungles,Physical & Head-on,Resilience,Bold & Competitive,Scatterbug,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/664.png,bug
Forests & Jungles,Strategic & Long-Range,Resilience,Mysterious & Cunning,Spewpa,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/665.png,bug
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Vivillon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/666.png,bug
Mountains & Caves,Strategic & Long-Range,Raw Power,Bold & Competitive,Litleo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/667.png,fire
Mountains & Caves,Quick & Agile,Raw Power,Bold & Competitive,Pyroar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/668.png,fire
